index, timestamp, utilization.gpu [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
0, 2024/05/13 16:59:06.295, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 16:59:16.296, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 16:59:26.297, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 16:59:36.298, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 16:59:46.299, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 16:59:56.299, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:00:06.300, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:00:16.301, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:00:26.302, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:00:36.303, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:00:46.303, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:00:56.304, 96 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:01:06.305, 96 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:01:16.306, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:01:26.307, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:01:36.307, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:01:46.308, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:01:56.309, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:02:06.310, 96 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:02:16.311, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:02:26.311, 96 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:02:36.314, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:02:46.315, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:02:56.316, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:03:06.317, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:03:16.317, 96 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:03:26.318, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:03:36.319, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:03:46.324, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:03:56.325, 96 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:04:06.325, 96 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:04:16.326, 96 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:04:26.327, 96 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:04:36.328, 96 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:04:46.329, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:04:56.330, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:05:06.331, 96 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:05:16.332, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:05:26.332, 96 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:05:36.333, 96 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:05:46.334, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:05:56.335, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:06:06.335, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:06:16.336, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:06:26.337, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:06:36.338, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:06:46.339, 92 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:06:56.340, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:07:06.340, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:07:16.341, 96 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:07:26.342, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:07:36.343, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:07:46.343, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:07:56.344, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:08:06.345, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:08:16.346, 95 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:08:26.347, 97 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:08:36.347, 96 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:08:46.348, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:08:56.349, 96 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:09:06.350, 93 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:09:16.352, 98 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:09:26.353, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:09:36.353, 96 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:09:46.354, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
