index, timestamp, utilization.gpu [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
0, 2024/05/15 15:20:00.127, 42 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:20:10.128, 35 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:20:20.129, 37 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:20:30.130, 38 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:20:40.131, 39 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:20:50.132, 40 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:21:00.133, 42 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:21:10.133, 35 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:21:20.134, 35 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:21:30.143, 37 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:21:40.144, 39 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:21:50.145, 40 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:22:00.145, 41 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:22:10.146, 42 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:22:20.147, 36 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:22:30.148, 37 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:22:40.148, 38 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:22:50.149, 40 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:23:00.158, 41 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:23:10.159, 41 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:23:20.159, 35 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:23:30.161, 36 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:23:40.161, 37 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:23:50.162, 38 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:24:00.163, 39 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:24:10.164, 41 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:24:20.165, 42 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:24:30.167, 36 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:24:40.168, 36 %, 32768 MiB, 26067 MiB, 6434 MiB
0, 2024/05/15 15:24:50.169, 38 %, 32768 MiB, 26067 MiB, 6434 MiB
