index, timestamp, utilization.gpu [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
0, 2024/05/13 17:35:03.470, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/13 17:35:13.471, 98 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/13 17:35:23.472, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/13 17:35:33.474, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/13 17:35:43.475, 98 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/13 17:35:53.476, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/13 17:36:03.478, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/13 17:36:13.479, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/13 17:36:23.480, 98 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/13 17:36:33.482, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/13 17:36:43.483, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/13 17:36:53.484, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/13 17:37:03.485, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/13 17:37:13.487, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/13 17:37:23.488, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/13 17:37:33.489, 98 %, 32768 MiB, 16099 MiB, 16402 MiB
