index, timestamp, utilization.gpu [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
0, 2024/05/15 14:44:18.501, 100 %, 32768 MiB, 12867 MiB, 19634 MiB
0, 2024/05/15 14:44:28.503, 98 %, 32768 MiB, 10209 MiB, 22292 MiB
0, 2024/05/15 14:44:38.505, 98 %, 32768 MiB, 13813 MiB, 18688 MiB
0, 2024/05/15 14:44:48.506, 96 %, 32768 MiB, 11751 MiB, 20750 MiB
0, 2024/05/15 14:44:58.508, 100 %, 32768 MiB, 10593 MiB, 21908 MiB
0, 2024/05/15 14:45:08.510, 98 %, 32768 MiB, 12957 MiB, 19544 MiB
0, 2024/05/15 14:45:18.511, 97 %, 32768 MiB, 12953 MiB, 19548 MiB
0, 2024/05/15 14:45:28.512, 98 %, 32768 MiB, 9767 MiB, 22734 MiB
0, 2024/05/15 14:45:38.514, 98 %, 32768 MiB, 12859 MiB, 19642 MiB
0, 2024/05/15 14:45:48.515, 96 %, 32768 MiB, 10241 MiB, 22260 MiB
0, 2024/05/15 14:45:58.519, 98 %, 32768 MiB, 11295 MiB, 21206 MiB
0, 2024/05/15 14:46:08.521, 95 %, 32768 MiB, 13289 MiB, 19212 MiB
0, 2024/05/15 14:46:18.522, 99 %, 32768 MiB, 12985 MiB, 19516 MiB
0, 2024/05/15 14:46:28.526, 96 %, 32768 MiB, 12063 MiB, 20438 MiB
0, 2024/05/15 14:46:38.528, 97 %, 32768 MiB, 11261 MiB, 21240 MiB
0, 2024/05/15 14:46:48.529, 98 %, 32768 MiB, 11989 MiB, 20512 MiB
0, 2024/05/15 14:46:58.530, 98 %, 32768 MiB, 11937 MiB, 20564 MiB
0, 2024/05/15 14:47:08.532, 98 %, 32768 MiB, 11091 MiB, 21410 MiB
0, 2024/05/15 14:47:18.533, 98 %, 32768 MiB, 9673 MiB, 22828 MiB
0, 2024/05/15 14:47:28.535, 98 %, 32768 MiB, 11975 MiB, 20526 MiB
0, 2024/05/15 14:47:38.536, 97 %, 32768 MiB, 12413 MiB, 20088 MiB
0, 2024/05/15 14:47:48.537, 98 %, 32768 MiB, 12253 MiB, 20248 MiB
0, 2024/05/15 14:47:58.539, 100 %, 32768 MiB, 11841 MiB, 20660 MiB
0, 2024/05/15 14:48:08.540, 97 %, 32768 MiB, 13277 MiB, 19224 MiB
0, 2024/05/15 14:48:18.542, 96 %, 32768 MiB, 12523 MiB, 19978 MiB
0, 2024/05/15 14:48:28.543, 98 %, 32768 MiB, 10711 MiB, 21790 MiB
0, 2024/05/15 14:48:38.544, 97 %, 32768 MiB, 11183 MiB, 21318 MiB
0, 2024/05/15 14:48:48.546, 97 %, 32768 MiB, 11041 MiB, 21460 MiB
0, 2024/05/15 14:48:58.547, 98 %, 32768 MiB, 11057 MiB, 21444 MiB
0, 2024/05/15 14:49:08.549, 0 %, 32768 MiB, 13707 MiB, 18794 MiB
0, 2024/05/15 14:49:18.550, 3 %, 32768 MiB, 13707 MiB, 18794 MiB
0, 2024/05/15 14:49:28.556, 5 %, 32768 MiB, 13707 MiB, 18794 MiB
0, 2024/05/15 14:49:38.558, 0 %, 32768 MiB, 13707 MiB, 18794 MiB
0, 2024/05/15 14:49:48.559, 98 %, 32768 MiB, 8171 MiB, 24330 MiB
0, 2024/05/15 14:49:58.560, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 14:50:08.560, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 14:50:18.562, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 14:50:28.562, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 14:50:38.566, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 14:50:48.566, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 14:50:58.567, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 14:51:08.573, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 14:51:18.576, 0 %, 32768 MiB, 32497 MiB, 4 MiB
0, 2024/05/15 14:51:28.579, 0 %, 32768 MiB, 32497 MiB, 4 MiB
0, 2024/05/15 14:51:38.581, 0 %, 32768 MiB, 27407 MiB, 5094 MiB
0, 2024/05/15 14:51:48.582, 0 %, 32768 MiB, 22591 MiB, 9910 MiB
0, 2024/05/15 14:51:58.584, 7 %, 32768 MiB, 16745 MiB, 15756 MiB
0, 2024/05/15 14:52:08.586, 97 %, 32768 MiB, 16583 MiB, 15918 MiB
0, 2024/05/15 14:52:18.587, 97 %, 32768 MiB, 16507 MiB, 15994 MiB
0, 2024/05/15 14:52:28.589, 97 %, 32768 MiB, 16287 MiB, 16214 MiB
0, 2024/05/15 14:52:38.589, 97 %, 32768 MiB, 16207 MiB, 16294 MiB
0, 2024/05/15 14:52:48.590, 97 %, 32768 MiB, 16207 MiB, 16294 MiB
0, 2024/05/15 14:52:58.592, 97 %, 32768 MiB, 16207 MiB, 16294 MiB
0, 2024/05/15 14:53:08.593, 97 %, 32768 MiB, 16207 MiB, 16294 MiB
0, 2024/05/15 14:53:18.593, 97 %, 32768 MiB, 16207 MiB, 16294 MiB
0, 2024/05/15 14:53:28.595, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 14:53:38.596, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 14:53:48.598, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 14:53:58.598, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 14:54:08.600, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 14:54:18.601, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 14:54:28.601, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 14:54:38.602, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 14:54:48.605, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 14:54:58.606, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 14:55:08.606, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 14:55:18.608, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 14:55:28.609, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 14:55:38.610, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 14:55:48.611, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 14:55:58.613, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 14:56:08.614, 97 %, 32768 MiB, 16183 MiB, 16318 MiB
0, 2024/05/15 14:56:18.616, 97 %, 32768 MiB, 16183 MiB, 16318 MiB
0, 2024/05/15 14:56:28.616, 98 %, 32768 MiB, 16183 MiB, 16318 MiB
0, 2024/05/15 14:56:38.618, 98 %, 32768 MiB, 16183 MiB, 16318 MiB
0, 2024/05/15 14:56:48.619, 97 %, 32768 MiB, 16183 MiB, 16318 MiB
0, 2024/05/15 14:56:58.619, 97 %, 32768 MiB, 16183 MiB, 16318 MiB
0, 2024/05/15 14:57:08.621, 97 %, 32768 MiB, 16183 MiB, 16318 MiB
0, 2024/05/15 14:57:18.622, 97 %, 32768 MiB, 16183 MiB, 16318 MiB
0, 2024/05/15 14:57:28.623, 97 %, 32768 MiB, 16183 MiB, 16318 MiB
0, 2024/05/15 14:57:38.625, 97 %, 32768 MiB, 16183 MiB, 16318 MiB
0, 2024/05/15 14:57:48.626, 97 %, 32768 MiB, 16183 MiB, 16318 MiB
0, 2024/05/15 14:57:58.627, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 14:58:08.627, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 14:58:18.630, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 14:58:28.631, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 14:58:38.632, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 14:58:48.636, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 14:58:58.636, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 14:59:08.637, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 14:59:18.639, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 14:59:28.640, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 14:59:38.642, 96 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 14:59:48.643, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 14:59:58.644, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 15:00:08.646, 96 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 15:00:18.647, 96 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 15:00:28.648, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 15:00:38.649, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 15:00:48.649, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 15:00:58.651, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 15:01:08.652, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 15:01:18.654, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 15:01:28.654, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 15:01:38.655, 97 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 15:01:48.658, 98 %, 32768 MiB, 16161 MiB, 16340 MiB
0, 2024/05/15 15:01:58.659, 97 %, 32768 MiB, 16131 MiB, 16370 MiB
0, 2024/05/15 15:02:08.659, 97 %, 32768 MiB, 16131 MiB, 16370 MiB
0, 2024/05/15 15:02:18.667, 97 %, 32768 MiB, 16131 MiB, 16370 MiB
0, 2024/05/15 15:02:28.669, 97 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:02:38.670, 97 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:02:48.672, 97 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:02:58.672, 98 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:03:08.674, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:03:18.675, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:03:28.677, 97 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:03:38.678, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:03:48.679, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:03:58.681, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:04:08.682, 97 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:04:18.684, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:04:28.685, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:04:38.686, 97 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:04:48.688, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:04:58.697, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:05:08.699, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:05:18.701, 97 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:05:28.702, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:05:38.703, 97 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:05:48.705, 97 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:05:58.706, 95 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:06:08.707, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:06:18.709, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:06:28.710, 95 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:06:38.711, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:06:48.713, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:06:58.714, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:07:08.716, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:07:18.717, 97 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:07:28.719, 97 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:07:38.720, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:07:48.722, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:07:58.724, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:08:08.726, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:08:18.727, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:08:28.728, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:08:38.730, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:08:48.731, 95 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:08:58.732, 96 %, 32768 MiB, 16101 MiB, 16400 MiB
0, 2024/05/15 15:09:08.734, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:09:18.735, 96 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:09:28.738, 96 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:09:38.739, 96 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:09:48.741, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:09:58.742, 94 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:10:08.743, 96 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:10:18.745, 96 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:10:28.746, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:10:38.751, 96 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:10:48.752, 96 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:10:58.753, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:11:08.755, 95 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:11:18.756, 96 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:11:28.758, 96 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:11:38.759, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:11:48.760, 95 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:11:58.762, 96 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:12:08.764, 96 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:12:18.765, 94 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:12:28.767, 96 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:12:38.768, 96 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:12:48.769, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:12:58.770, 95 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:13:08.772, 96 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:13:18.773, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:13:28.774, 94 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:13:38.776, 96 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:13:48.777, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:13:58.779, 97 %, 32768 MiB, 16099 MiB, 16402 MiB
0, 2024/05/15 15:14:08.780, 96 %, 32768 MiB, 16055 MiB, 16446 MiB
0, 2024/05/15 15:14:18.781, 97 %, 32768 MiB, 16055 MiB, 16446 MiB
0, 2024/05/15 15:14:28.784, 96 %, 32768 MiB, 16055 MiB, 16446 MiB
0, 2024/05/15 15:14:38.786, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:14:48.787, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:14:58.789, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:15:08.791, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:15:18.792, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:15:28.794, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:15:38.795, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:15:48.796, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:15:58.798, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:16:08.799, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:16:18.800, 97 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:16:28.802, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:16:38.805, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:16:48.806, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:16:58.808, 94 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:17:08.809, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:17:18.811, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:17:28.812, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:17:38.813, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:17:48.815, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:17:58.816, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:18:08.817, 95 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:18:18.819, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:18:28.821, 97 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:18:38.823, 97 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:18:48.824, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:18:58.825, 97 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:19:08.828, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:19:18.832, 95 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:19:28.833, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:19:38.835, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:19:48.836, 96 %, 32768 MiB, 16011 MiB, 16490 MiB
0, 2024/05/15 15:19:58.838, 96 %, 32768 MiB, 15965 MiB, 16536 MiB
0, 2024/05/15 15:20:08.839, 97 %, 32768 MiB, 15965 MiB, 16536 MiB
0, 2024/05/15 15:20:18.840, 96 %, 32768 MiB, 15965 MiB, 16536 MiB
0, 2024/05/15 15:20:28.841, 96 %, 32768 MiB, 15919 MiB, 16582 MiB
0, 2024/05/15 15:20:38.842, 96 %, 32768 MiB, 15919 MiB, 16582 MiB
0, 2024/05/15 15:20:48.843, 96 %, 32768 MiB, 15919 MiB, 16582 MiB
0, 2024/05/15 15:20:58.844, 97 %, 32768 MiB, 15919 MiB, 16582 MiB
0, 2024/05/15 15:21:08.846, 0 %, 32768 MiB, 15919 MiB, 16582 MiB
0, 2024/05/15 15:21:18.847, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 15:21:28.849, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 15:21:38.850, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 15:21:48.851, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 15:21:58.871, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 15:22:08.872, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 15:22:18.873, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 15:22:28.875, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 15:22:38.876, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 15:22:48.879, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 15:22:58.880, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 15:23:08.881, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 15:23:18.888, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 15:23:28.890, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 15:23:38.891, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 15:23:48.893, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 15:23:58.893, 0 %, 32768 MiB, 32501 MiB, 0 MiB
0, 2024/05/15 15:24:08.895, 0 %, 32768 MiB, 32497 MiB, 4 MiB
0, 2024/05/15 15:24:18.896, 0 %, 32768 MiB, 32497 MiB, 4 MiB
0, 2024/05/15 15:24:28.899, 10 %, 32768 MiB, 28023 MiB, 4478 MiB
0, 2024/05/15 15:24:38.900, 8 %, 32768 MiB, 21947 MiB, 10554 MiB
0, 2024/05/15 15:24:48.901, 0 %, 32768 MiB, 16687 MiB, 15814 MiB
0, 2024/05/15 15:24:58.904, 96 %, 32768 MiB, 16549 MiB, 15952 MiB
0, 2024/05/15 15:25:08.906, 97 %, 32768 MiB, 16365 MiB, 16136 MiB
0, 2024/05/15 15:25:18.907, 96 %, 32768 MiB, 16265 MiB, 16236 MiB
0, 2024/05/15 15:25:28.908, 96 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:25:38.909, 96 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:25:48.911, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:25:58.912, 96 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:26:08.914, 96 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:26:18.915, 96 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:26:28.916, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:26:38.918, 96 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:26:48.919, 96 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:26:58.931, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:27:08.932, 96 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:27:18.934, 96 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:27:28.935, 96 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:27:38.936, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:27:48.938, 95 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:27:58.939, 96 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:28:08.941, 96 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:28:18.942, 96 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:28:28.943, 96 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:28:38.945, 96 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:28:48.946, 97 %, 32768 MiB, 16205 MiB, 16296 MiB
0, 2024/05/15 15:28:58.947, 96 %, 32768 MiB, 16183 MiB, 16318 MiB
